"","artistName","category","trackName","energy","startTime","energy_level","genre","duration"
"624","Vulfpeck","wolne","Fugue State",0.465,2022-12-18 13:46:18,"medium","ann arbor indie",59
"625","WCK","inne","Lubię pachnieć Tobą",0.582,2022-12-28 11:17:12,"medium","polish alternative rap",1
"626","WCK","inne","Lubię pachnieć Tobą",0.582,2022-12-29 16:41:34,"medium","polish alternative rap",77
"627","WCK","inne","Lubię pachnieć Tobą",0.582,2022-12-29 18:49:12,"medium","polish alternative rap",66
"628","WCK","studia","Lubię pachnieć Tobą",0.582,2022-12-28 11:17:12,"medium","polish alternative rap",185
"629","WCK","studia","Lubię pachnieć Tobą",0.582,2022-12-29 11:45:41,"medium","polish alternative rap",18
"630","WCK","studia","Lubię pachnieć Tobą",0.582,2022-12-29 18:49:12,"medium","polish alternative rap",135
"631","Wham!","inne","Last Christmas",0.478,2022-12-27 13:17:37,"medium","new wave pop",208
"632","Wham!","studia","Last Christmas",0.478,2022-12-27 13:17:37,"medium","new wave pop",12
"633","Wpierpol","studia","Rozmowa Kwalifikacyjna",0.774,2022-12-21 15:10:49,"fast","polish alternative rap",209
"634","Wpierpol","studia","Rozmowa Kwalifikacyjna",0.774,2022-12-27 14:56:01,"fast","polish alternative rap",45
"635","Zdechły Osa","studia","West Coast",0.86,2022-12-26 22:53:50,"fast","polish alternative rap",129
"636","Zdechły Osa","studia","West Coast",0.86,2022-12-27 17:10:50,"fast","polish alternative rap",137
"637","Zdechły Osa","studia","West Coast",0.86,2022-12-27 19:41:50,"fast","polish alternative rap",181
"638","Zdechły Osa","wolne","West Coast",0.86,2022-12-26 22:53:50,"fast","polish alternative rap",10
"639","Zdechły Osa","wolne","West Coast",0.86,2022-12-27 17:10:50,"fast","polish alternative rap",20
