"","startTime","duration","app","endTime","date","category"
"4890",2022-12-18 23:35:01,55.021,"League of Legends",2022-12-18 23:35:56,2022-12-18,"inne"
"4891",2022-12-18 23:34:57,3.189,"Messenger",2022-12-18 23:35:00,2022-12-18,"wolne"
"4892",2022-12-18 23:34:56,0,"Discord",2022-12-18 23:34:56,2022-12-18,"inne"
"4893",2022-12-18 23:32:24,150.824,"League of Legends",2022-12-18 23:34:54,2022-12-18,"inne"
"4894",2022-12-18 23:32:19,3.165,"Discord",2022-12-18 23:32:22,2022-12-18,"inne"
"4895",2022-12-18 23:32:08,10.48,"Discord",2022-12-18 23:32:18,2022-12-18,"inne"
"4896",2022-12-18 23:32:07,0,"Spotify",2022-12-18 23:32:07,2022-12-18,"wolne"
"4897",2022-12-18 23:32:06,0,"Messenger",2022-12-18 23:32:06,2022-12-18,"wolne"
"4898",2022-12-18 23:31:42,22.572,"League of Legends",2022-12-18 23:32:04,2022-12-18,"inne"
"4899",2022-12-18 23:31:39,2.117,"Messenger",2022-12-18 23:31:41,2022-12-18,"wolne"
"4900",2022-12-18 23:31:02,35.562,"League of Legends",2022-12-18 23:31:37,2022-12-18,"inne"
"4901",2022-12-18 23:31:00,1.134,"Messenger",2022-12-18 23:31:01,2022-12-18,"wolne"
"4902",2022-12-18 23:30:59,0,"chrome",2022-12-18 23:30:59,2022-12-18,"studia"
"4903",2022-12-18 23:30:57,1.072,"League of Legends",2022-12-18 23:30:58,2022-12-18,"inne"
"4904",2022-12-18 23:30:55,0,"chrome",2022-12-18 23:30:55,2022-12-18,"studia"
"4905",2022-12-18 23:30:10,44.539,"League of Legends",2022-12-18 23:30:54,2022-12-18,"inne"
"4906",2022-12-18 23:30:09,0,"chrome",2022-12-18 23:30:09,2022-12-18,"studia"
"4907",2022-12-18 23:30:01,6.324,"Messenger",2022-12-18 23:30:07,2022-12-18,"wolne"
"4908",2022-12-18 23:30:00,0,"chrome",2022-12-18 23:30:00,2022-12-18,"studia"
"4909",2022-12-18 23:29:57,2.163,"League of Legends",2022-12-18 23:29:59,2022-12-18,"inne"
"4910",2022-12-18 23:29:52,4.219,"chrome",2022-12-18 23:29:56,2022-12-18,"studia"
"4911",2022-12-18 23:29:51,0,"chrome",2022-12-18 23:29:51,2022-12-18,"studia"
"4912",2022-12-18 23:29:50,0,"chrome",2022-12-18 23:29:50,2022-12-18,"studia"
"4913",2022-12-18 23:29:41,7.59,"League of Legends",2022-12-18 23:29:48,2022-12-18,"inne"
"4914",2022-12-18 23:29:39,1.063,"chrome",2022-12-18 23:29:40,2022-12-18,"studia"
"4915",2022-12-18 23:29:38,0,"chrome",2022-12-18 23:29:38,2022-12-18,"studia"
"4916",2022-12-18 23:29:32,4.3,"League of Legends",2022-12-18 23:29:36,2022-12-18,"inne"
"4917",2022-12-18 23:29:31,0,"chrome",2022-12-18 23:29:31,2022-12-18,"studia"
"4918",2022-12-18 23:29:23,7.418,"Messenger",2022-12-18 23:29:30,2022-12-18,"wolne"
"4919",2022-12-18 23:29:13,8.907,"League of Legends",2022-12-18 23:29:21,2022-12-18,"inne"
"4920",2022-12-18 23:29:11,1.075,"Messenger",2022-12-18 23:29:12,2022-12-18,"wolne"
"4921",2022-12-18 23:29:09,0,"chrome",2022-12-18 23:29:09,2022-12-18,"studia"
"4922",2022-12-18 23:29:08,0,"Messenger",2022-12-18 23:29:08,2022-12-18,"wolne"
"4923",2022-12-18 23:29:01,6.408,"League of Legends",2022-12-18 23:29:07,2022-12-18,"inne"
"4924",2022-12-18 23:28:47,12.681,"Messenger",2022-12-18 23:28:59,2022-12-18,"wolne"
"4925",2022-12-18 23:25:54,171.928,"League of Legends",2022-12-18 23:28:45,2022-12-18,"inne"
"4926",2022-12-18 23:25:52,0,"Discord",2022-12-18 23:25:52,2022-12-18,"inne"
"4927",2022-12-18 23:23:59,111.413,"League of Legends",2022-12-18 23:25:50,2022-12-18,"inne"
"4928",2022-12-18 23:23:57,1.074,"Messenger",2022-12-18 23:23:58,2022-12-18,"wolne"
"4929",2022-12-18 23:23:52,4.262,"League of Legends",2022-12-18 23:23:56,2022-12-18,"inne"
"4930",2022-12-18 23:23:46,5.316,"Messenger",2022-12-18 23:23:51,2022-12-18,"wolne"
"4931",2022-12-18 23:23:39,5.497,"League of Legends",2022-12-18 23:23:44,2022-12-18,"inne"
"4932",2022-12-18 23:23:15,23.119,"Messenger",2022-12-18 23:23:38,2022-12-18,"wolne"
"4933",2022-12-18 23:23:13,1.109,"chrome",2022-12-18 23:23:14,2022-12-18,"studia"
"4934",2022-12-18 23:23:12,0,"League of Legends",2022-12-18 23:23:12,2022-12-18,"inne"
"4935",2022-12-18 23:23:11,0,"Messenger",2022-12-18 23:23:11,2022-12-18,"wolne"
"4936",2022-12-18 23:20:47,141.929,"League of Legends",2022-12-18 23:23:08,2022-12-18,"inne"
"4937",2022-12-18 23:20:43,3.14,"Messenger",2022-12-18 23:20:46,2022-12-18,"wolne"
"4938",2022-12-18 23:17:34,188.642,"League of Legends",2022-12-18 23:20:42,2022-12-18,"inne"
"4939",2022-12-18 23:17:31,1.156,"Messenger",2022-12-18 23:17:32,2022-12-18,"wolne"
"4940",2022-12-18 23:14:39,171.295,"League of Legends",2022-12-18 23:17:30,2022-12-18,"inne"
"4941",2022-12-18 23:14:36,1.079,"Messenger",2022-12-18 23:14:37,2022-12-18,"wolne"
"4942",2022-12-18 23:13:46,48.187,"League of Legends",2022-12-18 23:14:34,2022-12-18,"inne"
"4943",2022-12-18 23:13:43,2.1,"Messenger",2022-12-18 23:13:45,2022-12-18,"wolne"
"4944",2022-12-18 23:13:42,0,"League of Legends",2022-12-18 23:13:42,2022-12-18,"inne"
"4945",2022-12-18 23:13:41,0,"Messenger",2022-12-18 23:13:41,2022-12-18,"wolne"
"4946",2022-12-18 23:13:39,1.053,"League of Legends",2022-12-18 23:13:40,2022-12-18,"inne"
"4947",2022-12-18 23:13:36,1.188,"Messenger",2022-12-18 23:13:37,2022-12-18,"wolne"
"4948",2022-12-18 23:13:35,0,"chrome",2022-12-18 23:13:35,2022-12-18,"studia"
"4949",2022-12-18 23:12:28,65.268,"League of Legends",2022-12-18 23:13:33,2022-12-18,"inne"
"4950",2022-12-18 23:11:58,29.473,"chrome",2022-12-18 23:12:27,2022-12-18,"studia"
"4951",2022-12-18 23:11:56,1.048,"Messenger",2022-12-18 23:11:57,2022-12-18,"wolne"
"4952",2022-12-18 23:11:53,1.154,"chrome",2022-12-18 23:11:54,2022-12-18,"studia"
"4953",2022-12-18 23:11:51,1.066,"chrome",2022-12-18 23:11:52,2022-12-18,"studia"
"4954",2022-12-18 23:11:49,1.054,"chrome",2022-12-18 23:11:50,2022-12-18,"studia"
"4955",2022-12-18 23:11:48,0,"Messenger",2022-12-18 23:11:48,2022-12-18,"wolne"
"4956",2022-12-18 23:11:37,9.482,"League of Legends",2022-12-18 23:11:46,2022-12-18,"inne"
"4957",2022-12-18 23:11:14,22.263,"Messenger",2022-12-18 23:11:36,2022-12-18,"wolne"
"4958",2022-12-18 23:11:13,0,"Discord",2022-12-18 23:11:13,2022-12-18,"inne"
"4959",2022-12-18 23:11:12,0,"chrome",2022-12-18 23:11:12,2022-12-18,"studia"
"4960",2022-12-18 23:11:10,1.055,"League of Legends",2022-12-18 23:11:11,2022-12-18,"inne"
"4961",2022-12-18 23:10:56,12.658,"chrome",2022-12-18 23:11:08,2022-12-18,"studia"
"4962",2022-12-18 23:10:54,1.118,"chrome",2022-12-18 23:10:55,2022-12-18,"studia"
"4963",2022-12-18 23:10:53,0,"chrome",2022-12-18 23:10:53,2022-12-18,"studia"
"4964",2022-12-18 23:10:49,3.197,"chrome",2022-12-18 23:10:52,2022-12-18,"studia"
"4965",2022-12-18 23:10:45,2.097,"chrome",2022-12-18 23:10:47,2022-12-18,"studia"
"4966",2022-12-18 23:10:44,0,"chrome",2022-12-18 23:10:44,2022-12-18,"studia"
"4967",2022-12-18 23:10:43,0,"chrome",2022-12-18 23:10:43,2022-12-18,"studia"
"4968",2022-12-18 23:10:39,3.205,"chrome",2022-12-18 23:10:42,2022-12-18,"studia"
"4969",2022-12-18 23:10:38,0,"chrome",2022-12-18 23:10:38,2022-12-18,"studia"
"4970",2022-12-18 23:10:32,4.478,"chrome",2022-12-18 23:10:36,2022-12-18,"studia"
"4971",2022-12-18 23:10:31,0,"League of Legends",2022-12-18 23:10:31,2022-12-18,"inne"
"4972",2022-12-18 23:10:28,2.27,"chrome",2022-12-18 23:10:30,2022-12-18,"studia"
"4973",2022-12-18 23:10:27,0,"chrome",2022-12-18 23:10:27,2022-12-18,"studia"
"4974",2022-12-18 23:10:24,1.059,"chrome",2022-12-18 23:10:25,2022-12-18,"studia"
"4975",2022-12-18 23:08:09,134.409,"LeagueClientUx",2022-12-18 23:10:23,2022-12-18,"inne"
"4976",2022-12-18 23:08:05,3.243,"chrome",2022-12-18 23:08:08,2022-12-18,"studia"
"4977",2022-12-18 23:07:39,24.692,"LeagueClientUx",2022-12-18 23:08:03,2022-12-18,"inne"
"4978",2022-12-18 23:07:26,12.023,"chrome",2022-12-18 23:07:38,2022-12-18,"studia"
"4979",2022-12-18 23:07:23,1.194,"chrome",2022-12-18 23:07:24,2022-12-18,"studia"
"4980",2022-12-18 23:07:18,4.577,"Messenger",2022-12-18 23:07:22,2022-12-18,"wolne"
"4981",2022-12-18 23:07:17,0,"Discord",2022-12-18 23:07:17,2022-12-18,"inne"
"4982",2022-12-18 23:07:16,0,"chrome",2022-12-18 23:07:16,2022-12-18,"studia"
"4983",2022-12-18 23:06:59,15.175,"LeagueClientUx",2022-12-18 23:07:14,2022-12-18,"inne"
"4984",2022-12-18 23:06:58,0,"explorer",2022-12-18 23:06:58,2022-12-18,"inne"
"4985",2022-12-18 23:06:56,1.064,"chrome",2022-12-18 23:06:57,2022-12-18,"studia"
"4986",2022-12-18 23:06:43,11.824,"chrome",2022-12-18 23:06:54,2022-12-18,"studia"
"4987",2022-12-18 23:06:40,2.104,"chrome",2022-12-18 23:06:42,2022-12-18,"studia"
"4988",2022-12-18 23:06:30,8.676,"chrome",2022-12-18 23:06:38,2022-12-18,"studia"
"4989",2022-12-18 23:06:29,0,"LeagueClientUx",2022-12-18 23:06:29,2022-12-18,"inne"
"4990",2022-12-18 23:06:24,3.237,"Messenger",2022-12-18 23:06:27,2022-12-18,"wolne"
"4991",2022-12-18 23:06:19,4.263,"chrome",2022-12-18 23:06:23,2022-12-18,"studia"
"4992",2022-12-18 23:06:11,6.422,"LeagueClientUx",2022-12-18 23:06:17,2022-12-18,"inne"
"4993",2022-12-18 23:06:09,1.048,"chrome",2022-12-18 23:06:10,2022-12-18,"studia"
"4994",2022-12-18 23:06:07,1.059,"LeagueClientUx",2022-12-18 23:06:08,2022-12-18,"inne"
"4995",2022-12-18 23:06:05,1.055,"chrome",2022-12-18 23:06:06,2022-12-18,"studia"
"4996",2022-12-18 23:05:18,46.491,"Messenger",2022-12-18 23:06:04,2022-12-18,"wolne"
"4997",2022-12-18 23:05:13,3.174,"chrome",2022-12-18 23:05:16,2022-12-18,"studia"
"4998",2022-12-18 23:05:10,2.112,"Messenger",2022-12-18 23:05:12,2022-12-18,"wolne"
"4999",2022-12-18 23:05:08,1.067,"chrome",2022-12-18 23:05:09,2022-12-18,"studia"
"5000",2022-12-18 23:05:07,0,"Discord",2022-12-18 23:05:07,2022-12-18,"inne"
"5001",2022-12-18 23:05:06,0,"chrome",2022-12-18 23:05:06,2022-12-18,"studia"
"5002",2022-12-18 23:05:05,0,"chrome",2022-12-18 23:05:05,2022-12-18,"studia"
"5003",2022-12-18 23:04:51,12.676,"Messenger",2022-12-18 23:05:03,2022-12-18,"wolne"
"5004",2022-12-18 23:04:46,4.213,"Messenger",2022-12-18 23:04:50,2022-12-18,"wolne"
"5005",2022-12-18 23:04:39,5.291,"Messenger",2022-12-18 23:04:44,2022-12-18,"wolne"
"5006",2022-12-18 23:04:35,3.427,"LeagueClientUx",2022-12-18 23:04:38,2022-12-18,"inne"
"5007",2022-12-18 23:04:30,4.339,"Messenger",2022-12-18 23:04:34,2022-12-18,"wolne"
"5008",2022-12-18 23:04:28,0,"Messenger",2022-12-18 23:04:28,2022-12-18,"wolne"
"5009",2022-12-18 23:04:02,25.27,"Messenger",2022-12-18 23:04:27,2022-12-18,"wolne"
"5010",2022-12-18 23:04:01,0,"chrome",2022-12-18 23:04:01,2022-12-18,"studia"
"5011",2022-12-18 23:04:00,0,"ScreenClippingHost",2022-12-18 23:04:00,2022-12-18,"inne"
"5012",2022-12-18 23:03:34,24.398,"chrome",2022-12-18 23:03:58,2022-12-18,"studia"
"5013",2022-12-18 23:03:28,5.428,"chrome",2022-12-18 23:03:33,2022-12-18,"studia"
"5014",2022-12-18 23:03:27,0,"chrome",2022-12-18 23:03:27,2022-12-18,"studia"
"5015",2022-12-18 23:03:26,0,"chrome",2022-12-18 23:03:26,2022-12-18,"studia"
"5016",2022-12-18 23:03:16,8.57,"chrome",2022-12-18 23:03:24,2022-12-18,"studia"
"5017",2022-12-18 23:02:58,17.03,"chrome",2022-12-18 23:03:15,2022-12-18,"studia"
"5018",2022-12-18 23:02:41,15.908,"chrome",2022-12-18 23:02:56,2022-12-18,"studia"
"5019",2022-12-18 23:02:38,1.279,"chrome",2022-12-18 23:02:39,2022-12-18,"studia"
"5020",2022-12-18 23:02:32,5.302,"chrome",2022-12-18 23:02:37,2022-12-18,"studia"
"5021",2022-12-18 23:02:30,1.089,"LeagueClientUx",2022-12-18 23:02:31,2022-12-18,"inne"
"5022",2022-12-18 23:02:29,0,"chrome",2022-12-18 23:02:29,2022-12-18,"studia"
"5023",2022-12-18 23:02:00,27.647,"chrome",2022-12-18 23:02:27,2022-12-18,"studia"
"5024",2022-12-18 23:01:59,0,"chrome",2022-12-18 23:01:59,2022-12-18,"studia"
"5025",2022-12-18 23:01:42,15.975,"chrome",2022-12-18 23:01:57,2022-12-18,"studia"
"5026",2022-12-18 23:01:38,2.435,"chrome",2022-12-18 23:01:40,2022-12-18,"studia"
"5027",2022-12-18 23:01:36,1.126,"chrome",2022-12-18 23:01:37,2022-12-18,"studia"
"5028",2022-12-18 23:01:35,0,"chrome",2022-12-18 23:01:35,2022-12-18,"studia"
"5029",2022-12-18 23:01:34,0,"chrome",2022-12-18 23:01:34,2022-12-18,"studia"
"5030",2022-12-18 23:01:33,0,"chrome",2022-12-18 23:01:33,2022-12-18,"studia"
"5031",2022-12-18 23:01:29,3.15,"chrome",2022-12-18 23:01:32,2022-12-18,"studia"
"5032",2022-12-18 23:01:17,10.588,"chrome",2022-12-18 23:01:27,2022-12-18,"studia"
"5033",2022-12-18 23:01:14,2.117,"chrome",2022-12-18 23:01:16,2022-12-18,"studia"
"5034",2022-12-18 23:01:08,5.34,"Discord",2022-12-18 23:01:13,2022-12-18,"inne"
"5035",2022-12-18 23:01:06,0,"Spotify",2022-12-18 23:01:06,2022-12-18,"wolne"
"5036",2022-12-18 23:00:59,6.451,"LeagueClientUx",2022-12-18 23:01:05,2022-12-18,"inne"
"5037",2022-12-18 23:00:58,0,"chrome",2022-12-18 23:00:58,2022-12-18,"studia"
"5038",2022-12-18 23:00:34,22.773,"Messenger",2022-12-18 23:00:56,2022-12-18,"wolne"
"5039",2022-12-18 23:00:33,0,"explorer",2022-12-18 23:00:33,2022-12-18,"inne"
"5040",2022-12-18 22:59:55,37.014,"chrome",2022-12-18 23:00:32,2022-12-18,"studia"
"5041",2022-12-18 22:59:48,5.313,"LeagueClientUx",2022-12-18 22:59:53,2022-12-18,"inne"
"5042",2022-12-18 22:59:46,1.049,"chrome",2022-12-18 22:59:47,2022-12-18,"studia"
"5043",2022-12-18 22:58:56,49.489,"Messenger",2022-12-18 22:59:45,2022-12-18,"wolne"
"5044",2022-12-18 22:58:55,0,"chrome",2022-12-18 22:58:55,2022-12-18,"studia"
"5045",2022-12-18 22:58:54,0,"LeagueClientUx",2022-12-18 22:58:54,2022-12-18,"inne"
"5046",2022-12-18 22:58:52,0,"Messenger",2022-12-18 22:58:52,2022-12-18,"wolne"
"5047",2022-12-18 22:55:55,175.479,"chrome",2022-12-18 22:58:50,2022-12-18,"studia"
"5048",2022-12-18 22:55:54,0,"Messenger",2022-12-18 22:55:54,2022-12-18,"wolne"
"5049",2022-12-18 22:55:53,0,"chrome",2022-12-18 22:55:53,2022-12-18,"studia"
"5050",2022-12-18 22:55:51,0,"chrome",2022-12-18 22:55:51,2022-12-18,"studia"
"5051",2022-12-18 22:55:43,6.319,"chrome",2022-12-18 22:55:49,2022-12-18,"studia"
"5052",2022-12-18 22:49:57,345.576,"LeagueClientUx",2022-12-18 22:55:42,2022-12-18,"inne"
"5053",2022-12-18 22:49:52,2.224,"Messenger",2022-12-18 22:49:54,2022-12-18,"wolne"
"5054",2022-12-18 22:49:26,25.708,"chrome",2022-12-18 22:49:51,2022-12-18,"studia"
"5055",2022-12-18 22:49:21,3.207,"Messenger",2022-12-18 22:49:24,2022-12-18,"wolne"
"5056",2022-12-18 22:49:19,1.142,"Discord",2022-12-18 22:49:20,2022-12-18,"inne"
"5057",2022-12-18 22:45:03,255.02,"Messenger",2022-12-18 22:49:18,2022-12-18,"wolne"
"5058",2022-12-18 22:45:02,0,"explorer",2022-12-18 22:45:02,2022-12-18,"inne"
"5059",2022-12-18 22:44:58,3.234,"chrome",2022-12-18 22:45:01,2022-12-18,"studia"
"5060",2022-12-18 22:44:53,3.293,"Messenger",2022-12-18 22:44:56,2022-12-18,"wolne"
"5061",2022-12-18 22:44:51,1.074,"chrome",2022-12-18 22:44:52,2022-12-18,"studia"
"5062",2022-12-18 22:44:50,0,"Discord",2022-12-18 22:44:50,2022-12-18,"inne"
"5063",2022-12-18 22:44:49,0,"Discord",2022-12-18 22:44:49,2022-12-18,"inne"
"5064",2022-12-18 22:40:23,264.919,"chrome",2022-12-18 22:44:47,2022-12-18,"studia"
"5065",2022-12-18 22:40:22,0,"chrome",2022-12-18 22:40:22,2022-12-18,"studia"
"5066",2022-12-18 22:40:21,0,"chrome",2022-12-18 22:40:21,2022-12-18,"studia"
"5067",2022-12-18 22:40:17,2.159,"Discord",2022-12-18 22:40:19,2022-12-18,"inne"
"5068",2022-12-18 22:40:15,1.101,"Discord",2022-12-18 22:40:16,2022-12-18,"inne"
"5069",2022-12-18 22:40:06,7.728,"Messenger",2022-12-18 22:40:13,2022-12-18,"wolne"
"5070",2022-12-18 22:39:56,9.716,"chrome",2022-12-18 22:40:05,2022-12-18,"studia"
"5071",2022-12-18 22:39:54,0,"chrome",2022-12-18 22:39:54,2022-12-18,"studia"
"5072",2022-12-18 22:39:53,0,"chrome",2022-12-18 22:39:53,2022-12-18,"studia"
"5073",2022-12-18 22:39:38,13.904,"Messenger",2022-12-18 22:39:51,2022-12-18,"wolne"
"5074",2022-12-18 22:39:15,22.272,"chrome",2022-12-18 22:39:37,2022-12-18,"studia"
"5075",2022-12-18 22:39:09,5.367,"chrome",2022-12-18 22:39:14,2022-12-18,"studia"
"5076",2022-12-18 22:39:07,0,"chrome",2022-12-18 22:39:07,2022-12-18,"studia"
"5077",2022-12-18 22:39:06,0,"chrome",2022-12-18 22:39:06,2022-12-18,"studia"
"5078",2022-12-18 22:39:05,0,"chrome",2022-12-18 22:39:05,2022-12-18,"studia"
"5079",2022-12-18 22:39:03,1.054,"chrome",2022-12-18 22:39:04,2022-12-18,"studia"
"5080",2022-12-18 22:39:01,1.054,"chrome",2022-12-18 22:39:02,2022-12-18,"studia"
"5081",2022-12-18 22:38:59,1.067,"chrome",2022-12-18 22:39:00,2022-12-18,"studia"
"5082",2022-12-18 22:38:53,4.259,"chrome",2022-12-18 22:38:57,2022-12-18,"studia"
"5083",2022-12-18 22:38:30,22.236,"chrome",2022-12-18 22:38:52,2022-12-18,"studia"
"5084",2022-12-18 22:38:26,3.156,"chrome",2022-12-18 22:38:29,2022-12-18,"studia"
"5085",2022-12-18 22:38:25,0,"chrome",2022-12-18 22:38:25,2022-12-18,"studia"
"5086",2022-12-18 22:38:24,0,"Messenger",2022-12-18 22:38:24,2022-12-18,"wolne"
"5087",2022-12-18 22:38:15,7.42,"chrome",2022-12-18 22:38:22,2022-12-18,"studia"
"5088",2022-12-18 22:38:14,0,"chrome",2022-12-18 22:38:14,2022-12-18,"studia"
"5089",2022-12-18 22:38:13,0,"chrome",2022-12-18 22:38:13,2022-12-18,"studia"
"5090",2022-12-18 22:37:58,14.045,"chrome",2022-12-18 22:38:12,2022-12-18,"studia"
"5091",2022-12-18 22:37:57,0,"chrome",2022-12-18 22:37:57,2022-12-18,"studia"
"5092",2022-12-18 22:37:56,0,"Messenger",2022-12-18 22:37:56,2022-12-18,"wolne"
"5093",2022-12-18 22:37:54,1.06,"chrome",2022-12-18 22:37:55,2022-12-18,"studia"
"5094",2022-12-18 22:37:53,0,"chrome",2022-12-18 22:37:53,2022-12-18,"studia"
"5095",2022-12-18 22:37:48,3.222,"chrome",2022-12-18 22:37:51,2022-12-18,"studia"
"5096",2022-12-18 22:37:47,0,"chrome",2022-12-18 22:37:47,2022-12-18,"studia"
"5097",2022-12-18 22:37:45,1.092,"chrome",2022-12-18 22:37:46,2022-12-18,"studia"
"5098",2022-12-18 22:37:41,3.194,"chrome",2022-12-18 22:37:44,2022-12-18,"studia"
"5099",2022-12-18 22:37:10,29.907,"Messenger",2022-12-18 22:37:39,2022-12-18,"wolne"
"5100",2022-12-18 22:37:09,0,"chrome",2022-12-18 22:37:09,2022-12-18,"studia"
"5101",2022-12-18 22:37:08,0,"explorer",2022-12-18 22:37:08,2022-12-18,"inne"
"5102",2022-12-18 22:37:02,4.264,"Messenger",2022-12-18 22:37:06,2022-12-18,"wolne"
"5103",2022-12-18 22:36:48,12.721,"chrome",2022-12-18 22:37:00,2022-12-18,"studia"
"5104",2022-12-18 22:36:46,1.117,"FoxitReader",2022-12-18 22:36:47,2022-12-18,"inne"
"5105",2022-12-18 22:36:27,18.208,"chrome",2022-12-18 22:36:45,2022-12-18,"studia"
"5106",2022-12-18 22:35:33,52.324,"Messenger",2022-12-18 22:36:25,2022-12-18,"wolne"
"5107",2022-12-18 22:35:28,4.226,"chrome",2022-12-18 22:35:32,2022-12-18,"studia"
"5108",2022-12-18 22:35:25,2.169,"Messenger",2022-12-18 22:35:27,2022-12-18,"wolne"
"5109",2022-12-18 22:35:16,7.476,"chrome",2022-12-18 22:35:23,2022-12-18,"studia"
"5110",2022-12-18 22:35:14,1.066,"chrome",2022-12-18 22:35:15,2022-12-18,"studia"
"5111",2022-12-18 22:35:06,6.387,"chrome",2022-12-18 22:35:12,2022-12-18,"studia"
"5112",2022-12-18 22:35:03,2.151,"chrome",2022-12-18 22:35:05,2022-12-18,"studia"
"5113",2022-12-18 22:35:01,1.06,"chrome",2022-12-18 22:35:02,2022-12-18,"studia"
"5114",2022-12-18 22:34:51,8.537,"chrome",2022-12-18 22:34:59,2022-12-18,"studia"
"5115",2022-12-18 22:34:49,1.059,"chrome",2022-12-18 22:34:50,2022-12-18,"studia"
"5116",2022-12-18 22:34:48,0,"chrome",2022-12-18 22:34:48,2022-12-18,"studia"
"5117",2022-12-18 22:34:41,6.363,"chrome",2022-12-18 22:34:47,2022-12-18,"studia"
"5118",2022-12-18 22:34:35,4.285,"chrome",2022-12-18 22:34:39,2022-12-18,"studia"
"5119",2022-12-18 22:34:31,3.216,"chrome",2022-12-18 22:34:34,2022-12-18,"studia"
"5120",2022-12-18 22:34:26,4.256,"chrome",2022-12-18 22:34:30,2022-12-18,"studia"
"5121",2022-12-18 22:34:19,5.295,"chrome",2022-12-18 22:34:24,2022-12-18,"studia"
"5122",2022-12-18 22:34:08,10.579,"chrome",2022-12-18 22:34:18,2022-12-18,"studia"
"5123",2022-12-18 22:34:07,0,"chrome",2022-12-18 22:34:07,2022-12-18,"studia"
"5124",2022-12-18 22:34:01,4.224,"chrome",2022-12-18 22:34:05,2022-12-18,"studia"
"5125",2022-12-18 22:33:56,4.291,"chrome",2022-12-18 22:34:00,2022-12-18,"studia"
"5126",2022-12-18 22:33:51,3.425,"chrome",2022-12-18 22:33:54,2022-12-18,"studia"
"5127",2022-12-18 22:33:49,1.06,"chrome",2022-12-18 22:33:50,2022-12-18,"studia"
"5128",2022-12-18 22:33:47,1.056,"chrome",2022-12-18 22:33:48,2022-12-18,"studia"
"5129",2022-12-18 22:33:43,3.351,"chrome",2022-12-18 22:33:46,2022-12-18,"studia"
"5130",2022-12-18 22:33:42,0,"chrome",2022-12-18 22:33:42,2022-12-18,"studia"
"5131",2022-12-18 22:33:37,3.158,"chrome",2022-12-18 22:33:40,2022-12-18,"studia"
"5132",2022-12-18 22:33:34,2.112,"chrome",2022-12-18 22:33:36,2022-12-18,"studia"
"5133",2022-12-18 22:33:29,4.23,"chrome",2022-12-18 22:33:33,2022-12-18,"studia"
"5134",2022-12-18 22:33:25,3.199,"chrome",2022-12-18 22:33:28,2022-12-18,"studia"
"5135",2022-12-18 22:33:18,5.36,"chrome",2022-12-18 22:33:23,2022-12-18,"studia"
"5136",2022-12-18 22:33:17,0,"chrome",2022-12-18 22:33:17,2022-12-18,"studia"
"5137",2022-12-18 22:33:07,8.466,"chrome",2022-12-18 22:33:15,2022-12-18,"studia"
"5138",2022-12-18 22:33:02,4.27,"chrome",2022-12-18 22:33:06,2022-12-18,"studia"
"5139",2022-12-18 22:32:59,2.18,"chrome",2022-12-18 22:33:01,2022-12-18,"studia"
"5140",2022-12-18 22:32:58,0,"chrome",2022-12-18 22:32:58,2022-12-18,"studia"
"5141",2022-12-18 22:32:54,2.107,"chrome",2022-12-18 22:32:56,2022-12-18,"studia"
"5142",2022-12-18 22:32:52,1.056,"chrome",2022-12-18 22:32:53,2022-12-18,"studia"
"5143",2022-12-18 22:32:48,3.191,"chrome",2022-12-18 22:32:51,2022-12-18,"studia"
"5144",2022-12-18 22:32:45,2.202,"chrome",2022-12-18 22:32:47,2022-12-18,"studia"
"5145",2022-12-18 22:32:44,0,"chrome",2022-12-18 22:32:44,2022-12-18,"studia"
"5146",2022-12-18 22:32:39,3.221,"chrome",2022-12-18 22:32:42,2022-12-18,"studia"
"5147",2022-12-18 22:32:38,0,"chrome",2022-12-18 22:32:38,2022-12-18,"studia"
"5148",2022-12-18 22:32:32,5.297,"chrome",2022-12-18 22:32:37,2022-12-18,"studia"
"5149",2022-12-18 22:32:19,11.793,"chrome",2022-12-18 22:32:30,2022-12-18,"studia"
"5150",2022-12-18 22:32:18,0,"chrome",2022-12-18 22:32:18,2022-12-18,"studia"
"5151",2022-12-18 22:32:12,5.363,"chrome",2022-12-18 22:32:17,2022-12-18,"studia"
"5152",2022-12-18 22:32:06,4.25,"chrome",2022-12-18 22:32:10,2022-12-18,"studia"
"5153",2022-12-18 22:31:45,20.508,"chrome",2022-12-18 22:32:05,2022-12-18,"studia"
"5154",2022-12-18 22:31:44,0,"chrome",2022-12-18 22:31:44,2022-12-18,"studia"
"5155",2022-12-18 22:31:42,0,"chrome",2022-12-18 22:31:42,2022-12-18,"studia"
"5156",2022-12-18 22:31:41,0,"chrome",2022-12-18 22:31:41,2022-12-18,"studia"
"5157",2022-12-18 22:31:40,0,"chrome",2022-12-18 22:31:40,2022-12-18,"studia"
"5158",2022-12-18 22:31:33,6.332,"chrome",2022-12-18 22:31:39,2022-12-18,"studia"
"5159",2022-12-18 22:31:32,0,"chrome",2022-12-18 22:31:32,2022-12-18,"studia"
"5160",2022-12-18 22:31:28,3.167,"FoxitReader",2022-12-18 22:31:31,2022-12-18,"inne"
"5161",2022-12-18 22:31:19,7.532,"chrome",2022-12-18 22:31:26,2022-12-18,"studia"
"5162",2022-12-18 22:31:06,11.644,"chrome",2022-12-18 22:31:17,2022-12-18,"studia"
